#,Date-Time (HST),"pH , pH","Temperature , °C","Millivolts , mv"
498,04/14/2026 00:44:00,8.01,24.07,-65.77
499,04/14/2026 00:45:00,8.01,24.05,-65.77
500,04/14/2026 00:46:00,8.01,24.05,-65.75
501,04/14/2026 00:47:00,8.01,24.05,-65.74
502,04/14/2026 00:48:00,8.01,24.05,-65.74
503,04/14/2026 00:49:00,8.01,24.05,-65.72
504,04/14/2026 00:50:00,8.01,24.05,-65.72
505,04/14/2026 00:51:00,8.01,24.05,-65.71
506,04/14/2026 00:52:00,8.01,24.05,-65.71
507,04/14/2026 00:53:00,8.01,24.05,-65.71
508,04/14/2026 00:54:00,8.01,24.05,-65.69
509,04/14/2026 00:55:00,8.01,24.05,-65.67
510,04/14/2026 00:56:00,8.01,24.05,-65.67
511,04/14/2026 00:57:00,8.01,24.05,-65.66
512,04/14/2026 00:58:00,8.01,24.03,-65.67
513,04/14/2026 00:59:00,8.01,24.03,-65.66
514,04/14/2026 01:00:00,8.01,24.03,-65.64
515,04/14/2026 01:01:00,8.01,24.03,-65.64
516,04/14/2026 01:02:00,8.00,24.03,-65.63
517,04/14/2026 01:03:00,8.00,24.03,-65.61
518,04/14/2026 01:04:00,8.00,24.03,-65.61
519,04/14/2026 01:05:00,8.00,24.03,-65.61
520,04/14/2026 01:06:00,8.00,24.03,-65.60
521,04/14/2026 01:07:00,8.00,24.03,-65.60
522,04/14/2026 01:08:00,8.00,24.03,-65.60
523,04/14/2026 01:09:00,8.00,24.03,-65.58
524,04/14/2026 01:10:00,8.00,24.03,-65.58
525,04/14/2026 01:11:00,8.00,24.03,-65.58
526,04/14/2026 01:12:00,8.00,24.03,-65.56
527,04/14/2026 01:13:00,8.00,24.03,-65.58
528,04/14/2026 01:14:00,8.00,24.03,-65.56
529,04/14/2026 01:15:00,8.00,24.03,-65.55
530,04/14/2026 01:16:00,8.00,24.03,-65.55
531,04/14/2026 01:17:00,8.00,24.03,-65.53
532,04/14/2026 01:18:00,8.00,24.03,-65.53
533,04/14/2026 01:19:00,8.00,24.03,-65.53
534,04/14/2026 01:20:00,8.00,24.03,-65.52
535,04/14/2026 01:21:00,8.00,24.03,-65.52
536,04/14/2026 01:22:00,8.00,24.03,-65.50
537,04/14/2026 01:23:00,8.00,24.03,-65.50
538,04/14/2026 01:24:00,8.00,24.03,-65.49
539,04/14/2026 01:25:00,8.00,24.03,-65.47
540,04/14/2026 01:26:00,8.00,24.03,-65.47
541,04/14/2026 01:27:00,8.00,24.03,-65.47
542,04/14/2026 01:28:00,8.00,24.03,-65.47
543,04/14/2026 01:29:00,8.00,24.03,-65.46
544,04/14/2026 01:30:00,8.00,24.03,-65.46
545,04/14/2026 01:31:00,8.00,24.03,-65.44
546,04/14/2026 01:32:00,8.00,24.03,-65.42
547,04/14/2026 01:33:00,8.00,24.03,-65.41
548,04/14/2026 01:34:00,8.00,24.03,-65.41
549,04/14/2026 01:35:00,8.00,24.03,-65.39
550,04/14/2026 01:36:00,8.00,24.03,-65.39
551,04/14/2026 01:37:00,8.00,24.03,-65.38
552,04/14/2026 01:38:00,8.00,24.03,-65.36
553,04/14/2026 01:39:00,8.00,24.03,-65.36
554,04/14/2026 01:40:00,8.00,24.03,-65.35
555,04/14/2026 01:41:00,8.00,24.03,-65.35
556,04/14/2026 01:42:00,8.00,24.03,-65.33
557,04/14/2026 01:43:00,8.00,24.03,-65.35
558,04/14/2026 01:44:00,8.00,24.03,-65.33
559,04/14/2026 01:45:00,8.00,24.03,-65.31
560,04/14/2026 01:46:00,8.00,24.03,-65.31
561,04/14/2026 01:47:00,8.00,24.03,-65.30
562,04/14/2026 01:48:00,8.00,24.03,-65.28
563,04/14/2026 01:49:00,8.00,24.03,-65.27
564,04/14/2026 01:50:00,8.00,24.03,-65.27
565,04/14/2026 01:51:00,8.00,24.03,-65.25
566,04/14/2026 01:52:00,8.00,24.03,-65.25
567,04/14/2026 01:53:00,8.00,24.03,-65.24
568,04/14/2026 01:54:00,8.00,24.03,-65.24
569,04/14/2026 01:55:00,8.00,24.03,-65.22
570,04/14/2026 01:56:00,8.00,24.03,-65.21
571,04/14/2026 01:57:00,8.00,24.03,-65.21
572,04/14/2026 01:58:00,8.00,24.03,-65.21
573,04/14/2026 01:59:00,8.00,24.03,-65.19
574,04/14/2026 02:00:00,8.00,24.03,-65.19
575,04/14/2026 02:01:00,8.00,24.03,-65.17
576,04/14/2026 02:02:00,8.00,24.00,-65.16
577,04/14/2026 02:03:00,8.00,24.00,-65.16
578,04/14/2026 02:04:00,8.00,24.00,-65.14
579,04/14/2026 02:05:00,8.00,24.00,-65.13
580,04/14/2026 02:06:00,8.00,24.00,-65.13
581,04/14/2026 02:07:00,8.00,24.00,-65.13
582,04/14/2026 02:08:00,8.00,24.00,-65.11
583,04/14/2026 02:09:00,8.00,24.00,-65.11
584,04/14/2026 02:10:00,8.00,24.00,-65.10
585,04/14/2026 02:11:00,8.00,24.00,-65.10
586,04/14/2026 02:12:00,8.00,24.00,-65.08
587,04/14/2026 02:13:00,8.00,24.00,-65.10
588,04/14/2026 02:14:00,8.00,24.00,-65.08
589,04/14/2026 02:15:00,8.00,24.00,-65.08
590,04/14/2026 02:16:00,8.00,24.00,-65.06
591,04/14/2026 02:17:00,8.00,24.00,-65.06
592,04/14/2026 02:18:00,7.99,24.00,-65.05
593,04/14/2026 02:19:00,7.99,24.00,-65.05
594,04/14/2026 02:20:00,7.99,24.00,-65.05
595,04/14/2026 02:21:00,7.99,24.00,-65.05
596,04/14/2026 02:22:00,7.99,24.00,-65.03
597,04/14/2026 02:23:00,7.99,24.00,-65.03
598,04/14/2026 02:24:00,7.99,24.00,-65.03
599,04/14/2026 02:25:00,7.99,24.00,-65.02
600,04/14/2026 02:26:00,7.99,23.98,-65.03
601,04/14/2026 02:27:00,7.99,23.98,-65.02
602,04/14/2026 02:28:00,7.99,23.98,-65.03
603,04/14/2026 02:29:00,7.99,23.98,-65.02
604,04/14/2026 02:30:00,7.99,23.98,-65.02
605,04/14/2026 02:31:00,7.99,23.98,-65.02
606,04/14/2026 02:32:00,7.99,23.98,-65.02
607,04/14/2026 02:33:00,7.99,23.98,-65.00
608,04/14/2026 02:34:00,7.99,23.98,-65.00
609,04/14/2026 02:35:00,7.99,23.98,-65.00
610,04/14/2026 02:36:00,7.99,23.98,-65.00
611,04/14/2026 02:37:00,7.99,23.98,-65.00
612,04/14/2026 02:38:00,7.99,23.98,-65.00
613,04/14/2026 02:39:00,7.99,23.98,-65.00
614,04/14/2026 02:40:00,7.99,23.98,-64.99
615,04/14/2026 02:41:00,7.99,23.98,-64.99
616,04/14/2026 02:42:00,7.99,23.98,-64.99
617,04/14/2026 02:43:00,7.99,23.98,-65.00
618,04/14/2026 02:44:00,7.99,23.98,-64.99
619,04/14/2026 02:45:00,7.99,23.98,-64.99
620,04/14/2026 02:46:00,7.99,23.98,-64.97
621,04/14/2026 02:47:00,7.99,23.98,-64.97
622,04/14/2026 02:48:00,7.99,23.98,-64.97
623,04/14/2026 02:49:00,7.99,23.98,-64.96
624,04/14/2026 02:50:00,7.99,23.98,-64.96
625,04/14/2026 02:51:00,7.99,23.98,-64.96
626,04/14/2026 02:52:00,7.99,23.98,-64.94
627,04/14/2026 02:53:00,7.99,23.95,-64.94
628,04/14/2026 02:54:00,7.99,23.95,-64.92
629,04/14/2026 02:55:00,7.99,23.95,-64.92
630,04/14/2026 02:56:00,7.99,23.95,-64.91
631,04/14/2026 02:57:00,7.99,23.95,-64.91
632,04/14/2026 02:58:00,7.99,23.95,-64.92
633,04/14/2026 02:59:00,7.99,23.95,-64.89
634,04/14/2026 03:00:00,7.99,23.95,-64.89
635,04/14/2026 03:01:00,7.99,23.95,-64.88
636,04/14/2026 03:02:00,7.99,23.95,-64.88
637,04/14/2026 03:03:00,7.99,23.95,-64.86
638,04/14/2026 03:04:00,7.99,23.95,-64.86
639,04/14/2026 03:05:00,7.99,23.95,-64.85
640,04/14/2026 03:06:00,7.99,23.95,-64.85
641,04/14/2026 03:07:00,7.99,23.95,-64.83
642,04/14/2026 03:08:00,7.99,23.95,-64.83
643,04/14/2026 03:09:00,7.99,23.95,-64.81
644,04/14/2026 03:10:00,7.99,23.95,-64.81
645,04/14/2026 03:11:00,7.99,23.95,-64.80
646,04/14/2026 03:12:00,7.99,23.95,-64.78
647,04/14/2026 03:13:00,7.99,23.95,-64.80
648,04/14/2026 03:14:00,7.99,23.95,-64.78
649,04/14/2026 03:15:00,7.99,23.95,-64.78
650,04/14/2026 03:16:00,7.99,23.95,-64.77
651,04/14/2026 03:17:00,7.99,23.95,-64.77
652,04/14/2026 03:18:00,7.99,23.95,-64.75
653,04/14/2026 03:19:00,7.99,23.95,-64.75
654,04/14/2026 03:20:00,7.99,23.95,-64.75
655,04/14/2026 03:21:00,7.99,23.95,-64.74
656,04/14/2026 03:22:00,7.99,23.95,-64.74
657,04/14/2026 03:23:00,7.99,23.95,-64.72
658,04/14/2026 03:24:00,7.99,23.95,-64.72
659,04/14/2026 03:25:00,7.99,23.95,-64.72
660,04/14/2026 03:26:00,7.99,23.95,-64.71
661,04/14/2026 03:27:00,7.99,23.95,-64.71
662,04/14/2026 03:28:00,7.99,23.95,-64.71
663,04/14/2026 03:29:00,7.99,23.95,-64.71
664,04/14/2026 03:30:00,7.99,23.95,-64.69
665,04/14/2026 03:31:00,7.99,23.95,-64.69
666,04/14/2026 03:32:00,7.99,23.95,-64.67
667,04/14/2026 03:33:00,7.99,23.95,-64.67
668,04/14/2026 03:34:00,7.99,23.95,-64.67
669,04/14/2026 03:35:00,7.99,23.95,-64.67
670,04/14/2026 03:36:00,7.99,23.95,-64.66
671,04/14/2026 03:37:00,7.99,23.95,-64.66
672,04/14/2026 03:38:00,7.99,23.95,-64.66
673,04/14/2026 03:39:00,7.99,23.95,-64.66
674,04/14/2026 03:40:00,7.99,23.95,-64.64
675,04/14/2026 03:41:00,7.99,23.95,-64.64
676,04/14/2026 03:42:00,7.99,23.95,-64.64
677,04/14/2026 03:43:00,7.99,23.95,-64.64
678,04/14/2026 03:44:00,7.99,23.95,-64.63
679,04/14/2026 03:45:00,7.99,23.95,-64.63
680,04/14/2026 03:46:00,7.99,23.95,-64.63
681,04/14/2026 03:47:00,7.99,23.95,-64.61
682,04/14/2026 03:48:00,7.99,23.95,-64.63
683,04/14/2026 03:49:00,7.99,23.95,-64.61
684,04/14/2026 03:50:00,7.99,23.95,-64.61
685,04/14/2026 03:51:00,7.99,23.95,-64.61
686,04/14/2026 03:52:00,7.99,23.95,-64.60
687,04/14/2026 03:53:00,7.99,23.95,-64.61
688,04/14/2026 03:54:00,7.99,23.95,-64.61
689,04/14/2026 03:55:00,7.99,23.95,-64.61
690,04/14/2026 03:56:00,7.99,23.95,-64.61
691,04/14/2026 03:57:00,7.99,23.95,-64.60
692,04/14/2026 03:58:00,7.99,23.95,-64.61
693,04/14/2026 03:59:00,7.99,23.95,-64.63
694,04/14/2026 04:00:00,7.99,23.95,-64.61
695,04/14/2026 04:01:00,7.99,23.95,-64.61
696,04/14/2026 04:02:00,7.99,23.95,-64.61
697,04/14/2026 04:03:00,7.99,23.95,-64.63
698,04/14/2026 04:04:00,7.99,23.95,-64.61
699,04/14/2026 04:05:00,7.99,23.95,-64.63
700,04/14/2026 04:06:00,7.99,23.95,-64.63
701,04/14/2026 04:07:00,7.99,23.95,-64.63
702,04/14/2026 04:08:00,7.99,23.95,-64.63
703,04/14/2026 04:09:00,7.99,23.98,-64.63
704,04/14/2026 04:10:00,7.99,23.98,-64.63
705,04/14/2026 04:11:00,7.99,23.98,-64.64
706,04/14/2026 04:12:00,7.99,23.98,-64.64
707,04/14/2026 04:13:00,7.99,23.98,-64.66
708,04/14/2026 04:14:00,7.99,23.98,-64.64
709,04/14/2026 04:15:00,7.99,23.98,-64.66
710,04/14/2026 04:16:00,7.99,23.98,-64.64
711,04/14/2026 04:17:00,7.99,23.98,-64.66
712,04/14/2026 04:18:00,7.99,23.98,-64.64
713,04/14/2026 04:19:00,7.99,23.98,-64.66
714,04/14/2026 04:20:00,7.99,23.98,-64.66
715,04/14/2026 04:21:00,7.99,23.98,-64.66
716,04/14/2026 04:22:00,7.99,23.98,-64.66
717,04/14/2026 04:23:00,7.99,23.98,-64.66
718,04/14/2026 04:24:00,7.99,23.98,-64.66
719,04/14/2026 04:25:00,7.99,23.98,-64.67
720,04/14/2026 04:26:00,7.99,23.98,-64.66
721,04/14/2026 04:27:00,7.99,23.98,-64.67
722,04/14/2026 04:28:00,7.99,23.98,-64.67
723,04/14/2026 04:29:00,7.99,23.98,-64.67
724,04/14/2026 04:30:00,7.99,23.98,-64.67
725,04/14/2026 04:31:00,7.99,23.98,-64.67
726,04/14/2026 04:32:00,7.99,23.98,-64.67
727,04/14/2026 04:33:00,7.99,23.98,-64.67
728,04/14/2026 04:34:00,7.99,23.98,-64.67
729,04/14/2026 04:35:00,7.99,23.98,-64.67
730,04/14/2026 04:36:00,7.99,23.98,-64.67
731,04/14/2026 04:37:00,7.99,23.98,-64.67
732,04/14/2026 04:38:00,7.99,23.98,-64.67
733,04/14/2026 04:39:00,7.99,23.98,-64.67
734,04/14/2026 04:40:00,7.99,23.98,-64.66
735,04/14/2026 04:41:00,7.99,23.98,-64.66
736,04/14/2026 04:42:00,7.99,23.98,-64.66
737,04/14/2026 04:43:00,7.99,23.98,-64.67
738,04/14/2026 04:44:00,7.99,23.98,-64.66
739,04/14/2026 04:45:00,7.99,23.98,-64.66
740,04/14/2026 04:46:00,7.99,23.98,-64.66
741,04/14/2026 04:47:00,7.99,23.98,-64.64
742,04/14/2026 04:48:00,7.99,23.98,-64.64
743,04/14/2026 04:49:00,7.99,23.98,-64.64
744,04/14/2026 04:50:00,7.99,23.98,-64.63
745,04/14/2026 04:51:00,7.99,23.98,-64.63
746,04/14/2026 04:52:00,7.99,23.98,-64.63
747,04/14/2026 04:53:00,7.99,23.98,-64.61
748,04/14/2026 04:54:00,7.99,23.98,-64.61
749,04/14/2026 04:55:00,7.99,23.98,-64.61
750,04/14/2026 04:56:00,7.99,23.98,-64.61
751,04/14/2026 04:57:00,7.99,23.98,-64.60
752,04/14/2026 04:58:00,7.99,23.98,-64.61
753,04/14/2026 04:59:00,7.99,23.98,-64.60
754,04/14/2026 05:00:00,7.99,23.98,-64.60
755,04/14/2026 05:01:00,7.99,23.98,-64.60
756,04/14/2026 05:02:00,7.99,23.98,-64.58
757,04/14/2026 05:03:00,7.99,23.98,-64.58
758,04/14/2026 05:04:00,7.99,23.98,-64.58
759,04/14/2026 05:05:00,7.99,23.98,-64.58
760,04/14/2026 05:06:00,7.99,23.98,-64.56
761,04/14/2026 05:07:00,7.99,23.98,-64.56
762,04/14/2026 05:08:00,7.99,23.98,-64.56
763,04/14/2026 05:09:00,7.99,23.98,-64.55
764,04/14/2026 05:10:00,7.99,23.98,-64.56
765,04/14/2026 05:11:00,7.99,23.98,-64.55
766,04/14/2026 05:12:00,7.99,23.98,-64.55
767,04/14/2026 05:13:00,7.99,23.98,-64.56
768,04/14/2026 05:14:00,7.99,23.98,-64.56
769,04/14/2026 05:15:00,7.99,23.98,-64.55
770,04/14/2026 05:16:00,7.99,23.98,-64.55
771,04/14/2026 05:17:00,7.99,23.98,-64.53
772,04/14/2026 05:18:00,7.99,23.98,-64.53
773,04/14/2026 05:19:00,7.99,23.98,-64.53
774,04/14/2026 05:20:00,7.99,23.98,-64.53
775,04/14/2026 05:21:00,7.99,23.98,-64.53
776,04/14/2026 05:22:00,7.99,23.98,-64.53
777,04/14/2026 05:23:00,7.99,23.98,-64.53
778,04/14/2026 05:24:00,7.99,23.98,-64.53
779,04/14/2026 05:25:00,7.99,23.98,-64.53
780,04/14/2026 05:26:00,7.99,23.98,-64.53
781,04/14/2026 05:27:00,7.99,23.98,-64.53
782,04/14/2026 05:28:00,7.99,23.98,-64.55
783,04/14/2026 05:29:00,7.99,23.98,-64.55
784,04/14/2026 05:30:00,7.99,23.98,-64.55
785,04/14/2026 05:31:00,7.99,23.98,-64.53
786,04/14/2026 05:32:00,7.99,23.98,-64.53
787,04/14/2026 05:33:00,7.99,23.98,-64.53
788,04/14/2026 05:34:00,7.99,23.98,-64.53
789,04/14/2026 05:35:00,7.99,23.98,-64.53
790,04/14/2026 05:36:00,7.99,23.98,-64.53
791,04/14/2026 05:37:00,7.99,23.95,-64.53
792,04/14/2026 05:38:00,7.99,23.95,-64.53
793,04/14/2026 05:39:00,7.99,23.95,-64.53
794,04/14/2026 05:40:00,7.99,23.95,-64.53
795,04/14/2026 05:41:00,7.99,23.95,-64.53
796,04/14/2026 05:42:00,7.99,23.95,-64.53
797,04/14/2026 05:43:00,7.99,23.95,-64.55
798,04/14/2026 05:44:00,7.99,23.95,-64.53
799,04/14/2026 05:45:00,7.99,23.95,-64.53
800,04/14/2026 05:46:00,7.99,23.95,-64.53
801,04/14/2026 05:47:00,7.99,23.95,-64.52
802,04/14/2026 05:48:00,7.99,23.95,-64.52
803,04/14/2026 05:49:00,7.99,23.95,-64.50
804,04/14/2026 05:50:00,7.99,23.95,-64.52
805,04/14/2026 05:51:00,7.99,23.95,-64.50
806,04/14/2026 05:52:00,7.99,23.95,-64.50
807,04/14/2026 05:53:00,7.99,23.95,-64.49
808,04/14/2026 05:54:00,7.99,23.95,-64.50
809,04/14/2026 05:55:00,7.99,23.95,-64.49
810,04/14/2026 05:56:00,7.99,23.95,-64.49
811,04/14/2026 05:57:00,7.99,23.93,-64.49
812,04/14/2026 05:58:00,7.99,23.93,-64.49
813,04/14/2026 05:59:00,7.99,23.93,-64.47
814,04/14/2026 06:00:00,7.99,23.93,-64.47
815,04/14/2026 06:01:00,7.98,23.93,-64.46
816,04/14/2026 06:02:00,7.98,23.93,-64.46
817,04/14/2026 06:03:00,7.98,23.93,-64.46
818,04/14/2026 06:04:00,7.98,23.93,-64.44
819,04/14/2026 06:05:00,7.98,23.93,-64.44
820,04/14/2026 06:06:00,7.98,23.93,-64.44
821,04/14/2026 06:07:00,7.98,23.93,-64.44
822,04/14/2026 06:08:00,7.98,23.93,-64.44
823,04/14/2026 06:09:00,7.98,23.93,-64.42
824,04/14/2026 06:10:00,7.98,23.93,-64.42
825,04/14/2026 06:11:00,7.98,23.93,-64.42
826,04/14/2026 06:12:00,7.98,23.93,-64.41
827,04/14/2026 06:13:00,7.98,23.93,-64.42
828,04/14/2026 06:14:00,7.98,23.93,-64.42
829,04/14/2026 06:15:00,7.98,23.91,-64.41
830,04/14/2026 06:16:00,7.98,23.91,-64.41
831,04/14/2026 06:17:00,7.98,23.91,-64.41
832,04/14/2026 06:18:00,7.98,23.91,-64.41
833,04/14/2026 06:19:00,7.98,23.91,-64.39
834,04/14/2026 06:20:00,7.98,23.91,-64.41
835,04/14/2026 06:21:00,7.98,23.91,-64.39
836,04/14/2026 06:22:00,7.98,23.91,-64.39
837,04/14/2026 06:23:00,7.98,23.91,-64.39
838,04/14/2026 06:24:00,7.98,23.91,-64.39
839,04/14/2026 06:25:00,7.98,23.91,-64.38
840,04/14/2026 06:26:00,7.98,23.91,-64.38
841,04/14/2026 06:27:00,7.98,23.91,-64.38
842,04/14/2026 06:28:00,7.98,23.91,-64.39
843,04/14/2026 06:29:00,7.98,23.91,-64.39
844,04/14/2026 06:30:00,7.98,23.91,-64.39
845,04/14/2026 06:31:00,7.98,23.91,-64.38
846,04/14/2026 06:32:00,7.98,23.91,-64.38
847,04/14/2026 06:33:00,7.98,23.91,-64.39
848,04/14/2026 06:34:00,7.98,23.91,-64.39
849,04/14/2026 06:35:00,7.98,23.91,-64.39
850,04/14/2026 06:36:00,7.98,23.91,-64.39
851,04/14/2026 06:37:00,7.98,23.91,-64.39
852,04/14/2026 06:38:00,7.98,23.91,-64.39
853,04/14/2026 06:39:00,7.98,23.91,-64.41
854,04/14/2026 06:40:00,7.98,23.91,-64.41
855,04/14/2026 06:41:00,7.98,23.91,-64.41
856,04/14/2026 06:42:00,7.98,23.91,-64.41
857,04/14/2026 06:43:00,7.98,23.91,-64.42
858,04/14/2026 06:44:00,7.98,23.91,-64.42
859,04/14/2026 06:45:00,7.98,23.91,-64.42
860,04/14/2026 06:46:00,7.98,23.91,-64.42
861,04/14/2026 06:47:00,7.98,23.91,-64.42
862,04/14/2026 06:48:00,7.98,23.91,-64.44
863,04/14/2026 06:49:00,7.98,23.91,-64.44
864,04/14/2026 06:50:00,7.98,23.91,-64.44
865,04/14/2026 06:51:00,7.98,23.91,-64.46
866,04/14/2026 06:52:00,7.98,23.93,-64.46
867,04/14/2026 06:53:00,7.98,23.93,-64.46
868,04/14/2026 06:54:00,7.99,23.93,-64.47
869,04/14/2026 06:55:00,7.99,23.93,-64.47
870,04/14/2026 06:56:00,7.99,23.93,-64.49
871,04/14/2026 06:57:00,7.99,23.93,-64.50
872,04/14/2026 06:58:00,7.99,23.93,-64.52
873,04/14/2026 06:59:00,7.99,23.93,-64.52
874,04/14/2026 07:00:00,7.99,23.93,-64.53
875,04/14/2026 07:01:00,7.99,23.93,-64.53
876,04/14/2026 07:02:00,7.99,23.95,-64.55
877,04/14/2026 07:03:00,7.99,23.95,-64.55
878,04/14/2026 07:04:00,7.99,23.95,-64.56
879,04/14/2026 07:05:00,7.99,23.95,-64.58
880,04/14/2026 07:06:00,7.99,23.95,-64.60
881,04/14/2026 07:07:00,7.99,23.95,-64.61
882,04/14/2026 07:08:00,7.99,23.98,-64.63
883,04/14/2026 07:09:00,7.99,23.98,-64.66
884,04/14/2026 07:10:00,7.99,23.98,-64.67
885,04/14/2026 07:11:00,7.99,23.98,-64.69
886,04/14/2026 07:12:00,7.99,23.98,-64.71
887,04/14/2026 07:13:00,7.99,24.00,-64.74
888,04/14/2026 07:14:00,7.99,24.00,-64.74
889,04/14/2026 07:15:00,7.99,24.00,-64.75
890,04/14/2026 07:16:00,7.99,24.00,-64.77
891,04/14/2026 07:17:00,7.99,24.00,-64.78
892,04/14/2026 07:18:00,7.99,24.03,-64.80
893,04/14/2026 07:19:00,7.99,24.03,-64.81
894,04/14/2026 07:20:00,7.99,24.03,-64.83
895,04/14/2026 07:21:00,7.99,24.03,-64.86
896,04/14/2026 07:22:00,7.99,24.05,-64.88
897,04/14/2026 07:23:00,7.99,24.05,-64.89
898,04/14/2026 07:24:00,7.99,24.05,-64.91
899,04/14/2026 07:25:00,7.99,24.05,-64.94
900,04/14/2026 07:26:00,7.99,24.05,-64.96
901,04/14/2026 07:27:00,7.99,24.07,-64.99
902,04/14/2026 07:28:00,7.99,24.07,-65.03
903,04/14/2026 07:29:00,7.99,24.07,-65.05
904,04/14/2026 07:30:00,7.99,24.10,-65.06
905,04/14/2026 07:31:00,8.00,24.10,-65.10
906,04/14/2026 07:32:00,8.00,24.10,-65.13
907,04/14/2026 07:33:00,8.00,24.12,-65.16
908,04/14/2026 07:34:00,8.00,24.12,-65.17
909,04/14/2026 07:35:00,8.00,24.12,-65.21
910,04/14/2026 07:36:00,8.00,24.15,-65.24
911,04/14/2026 07:37:00,8.00,24.15,-65.25
912,04/14/2026 07:38:00,8.00,24.15,-65.28
913,04/14/2026 07:39:00,8.00,24.17,-65.31
914,04/14/2026 07:40:00,8.00,24.17,-65.35
915,04/14/2026 07:41:00,8.00,24.19,-65.38
916,04/14/2026 07:42:00,8.00,24.19,-65.39
917,04/14/2026 07:43:00,8.00,24.19,-65.44
918,04/14/2026 07:44:00,8.00,24.22,-65.47
919,04/14/2026 07:45:00,8.00,24.22,-65.50
920,04/14/2026 07:46:00,8.00,24.24,-65.53
921,04/14/2026 07:47:00,8.00,24.24,-65.58
922,04/14/2026 07:48:00,8.00,24.27,-65.61
923,04/14/2026 07:49:00,8.00,24.27,-65.66
924,04/14/2026 07:50:00,8.01,24.29,-65.69
925,04/14/2026 07:51:00,8.01,24.29,-65.74
926,04/14/2026 07:52:00,8.01,24.32,-65.78
927,04/14/2026 07:53:00,8.01,24.32,-65.81
928,04/14/2026 07:54:00,8.01,24.34,-65.86
929,04/14/2026 07:55:00,8.01,24.36,-65.91
930,04/14/2026 07:56:00,8.01,24.36,-65.96
931,04/14/2026 07:57:00,8.01,24.39,-66.00
932,04/14/2026 07:58:00,8.01,24.41,-66.06
933,04/14/2026 07:59:00,8.01,24.41,-66.10
934,04/14/2026 08:00:00,8.01,24.44,-66.13
935,04/14/2026 08:01:00,8.01,24.44,-66.17
936,04/14/2026 08:02:00,8.01,24.46,-66.21
937,04/14/2026 08:03:00,8.01,24.48,-66.25
938,04/14/2026 08:04:00,8.01,24.48,-66.28
939,04/14/2026 08:05:00,8.02,24.51,-66.33
940,04/14/2026 08:06:00,8.02,24.51,-66.35
941,04/14/2026 08:07:00,8.02,24.53,-66.39
942,04/14/2026 08:08:00,8.02,24.53,-66.41
943,04/14/2026 08:09:00,8.02,24.53,-66.44
944,04/14/2026 08:10:00,8.02,24.56,-66.47
945,04/14/2026 08:11:00,8.02,24.56,-66.50
946,04/14/2026 08:12:00,8.02,24.58,-66.52
947,04/14/2026 08:13:00,8.02,24.58,-66.55
948,04/14/2026 08:14:00,8.02,24.60,-66.58
949,04/14/2026 08:15:00,8.02,24.60,-66.61
950,04/14/2026 08:16:00,8.02,24.60,-66.64
951,04/14/2026 08:17:00,8.02,24.63,-66.67
952,04/14/2026 08:18:00,8.02,24.63,-66.71
953,04/14/2026 08:19:00,8.02,24.65,-66.74
954,04/14/2026 08:20:00,8.02,24.68,-66.77
955,04/14/2026 08:21:00,8.02,24.68,-66.81
956,04/14/2026 08:22:00,8.02,24.70,-66.86
957,04/14/2026 08:23:00,8.02,24.70,-66.91
958,04/14/2026 08:24:00,8.03,24.73,-66.94
959,04/14/2026 08:25:00,8.03,24.73,-66.99
960,04/14/2026 08:26:00,8.03,24.75,-67.02
961,04/14/2026 08:27:00,8.03,24.77,-67.06
962,04/14/2026 08:28:00,8.03,24.77,-67.13
963,04/14/2026 08:29:00,8.03,24.80,-67.16
964,04/14/2026 08:30:00,8.03,24.82,-67.21
965,04/14/2026 08:31:00,8.03,24.82,-67.25
966,04/14/2026 08:32:00,8.03,24.85,-67.30
967,04/14/2026 08:33:00,8.03,24.87,-67.33
968,04/14/2026 08:34:00,8.03,24.87,-67.38
969,04/14/2026 08:35:00,8.03,24.90,-67.44
970,04/14/2026 08:36:00,8.03,24.92,-67.49
971,04/14/2026 08:37:00,8.04,24.92,-67.53
972,04/14/2026 08:38:00,8.04,24.94,-67.58
973,04/14/2026 08:39:00,8.04,24.97,-67.63
974,04/14/2026 08:40:00,8.04,24.97,-67.67
975,04/14/2026 08:41:00,8.04,24.99,-67.74
976,04/14/2026 08:42:00,8.04,25.02,-67.78
977,04/14/2026 08:43:00,8.04,25.04,-67.86
978,04/14/2026 08:44:00,8.04,25.04,-67.89
979,04/14/2026 08:45:00,8.04,25.06,-67.96
980,04/14/2026 08:46:00,8.04,25.09,-68.00
981,04/14/2026 08:47:00,8.04,25.11,-68.06
982,04/14/2026 08:48:00,8.04,25.11,-68.11
983,04/14/2026 08:49:00,8.05,25.14,-68.17
984,04/14/2026 08:50:00,8.05,25.16,-68.22
985,04/14/2026 08:51:00,8.05,25.16,-68.27
986,04/14/2026 08:52:00,8.05,25.19,-68.31
987,04/14/2026 08:53:00,8.05,25.21,-68.38
988,04/14/2026 08:54:00,8.05,25.23,-68.42
989,04/14/2026 08:55:00,8.05,25.23,-68.47
990,04/14/2026 08:56:00,8.05,25.26,-68.53
991,04/14/2026 08:57:00,8.05,25.28,-68.58
992,04/14/2026 08:58:00,8.05,25.28,-68.66
993,04/14/2026 08:59:00,8.05,25.31,-68.69
994,04/14/2026 09:00:00,8.05,25.33,-68.75
995,04/14/2026 09:01:00,8.06,25.36,-68.80
