Instrument,Tank,DateTime,pH,Temperature,Millivolts
pH1,Sump5,3/18/26 21:06,8.07,24.6,-71.19
pH1,Sump5,3/18/26 21:07,8.07,24.6,-71.17
pH1,Sump5,3/18/26 21:08,8.07,24.6,-71.16
pH1,Sump5,3/18/26 21:09,8.07,24.6,-71.14
pH1,Sump5,3/18/26 21:10,8.07,24.6,-71.11
pH1,Sump5,3/18/26 21:11,8.07,24.6,-71.1
pH1,Sump5,3/18/26 21:12,8.07,24.6,-71.08
pH1,Sump5,3/18/26 21:13,8.07,24.6,-71.08
pH1,Sump5,3/18/26 21:14,8.07,24.6,-71.08
pH1,Sump5,3/18/26 21:15,8.07,24.6,-71.08
pH1,Sump5,3/18/26 21:16,8.06,24.6,-71.05
pH1,Sump5,3/18/26 21:17,8.06,24.6,-71
pH1,Sump5,3/18/26 21:18,8.06,24.6,-71
pH1,Sump5,3/18/26 21:19,8.06,24.6,-70.92
pH1,Sump5,3/18/26 21:20,8.06,24.6,-70.88
pH1,Sump5,3/18/26 21:21,8.06,24.6,-70.85
pH1,Sump5,3/18/26 21:22,8.06,24.6,-70.83
pH1,Sump5,3/18/26 21:23,8.06,24.6,-70.81
pH1,Sump5,3/18/26 21:24,8.06,24.6,-70.8
pH1,Sump5,3/18/26 21:25,8.06,24.6,-70.77
pH1,Sump5,3/18/26 21:26,8.06,24.6,-70.72
pH1,Sump5,3/18/26 21:27,8.06,24.6,-70.67
pH1,Sump5,3/18/26 21:28,8.06,24.6,-70.63
pH1,Sump5,3/18/26 21:29,8.06,24.6,-70.56
pH1,Sump5,3/18/26 21:30,8.06,24.63,-70.53
pH1,Sump5,3/18/26 21:31,8.06,24.63,-70.52
pH1,Sump5,3/18/26 21:32,8.06,24.63,-70.52
pH1,Sump5,3/18/26 21:33,8.06,24.63,-70.55
pH1,Sump5,3/18/26 21:34,8.05,24.63,-70.5
pH1,Sump5,3/18/26 21:35,8.05,24.63,-70.47
pH1,Sump5,3/18/26 21:36,8.05,24.63,-70.44
pH1,Sump5,3/18/26 21:37,8.05,24.63,-70.41
pH1,Sump5,3/18/26 21:38,8.05,24.63,-70.41
pH1,Sump5,3/18/26 21:39,8.05,24.63,-70.41
pH1,Sump5,3/18/26 21:40,8.05,24.65,-70.41
pH1,Sump5,3/18/26 21:41,8.05,24.65,-70.41
pH1,Sump5,3/18/26 21:42,8.05,24.65,-70.41
pH1,Sump5,3/18/26 21:43,8.05,24.65,-70.42
pH1,Sump5,3/18/26 21:44,8.05,24.65,-70.46
pH1,Sump5,3/18/26 21:45,8.05,24.65,-70.5
pH1,Sump5,3/18/26 21:46,8.06,24.65,-70.53
pH1,Sump5,3/18/26 21:47,8.06,24.65,-70.6
pH1,Sump5,3/18/26 21:48,8.06,24.65,-70.66
pH1,Sump5,3/18/26 21:49,8.06,24.65,-70.64
pH1,Sump5,3/18/26 21:50,8.06,24.65,-70.66
pH1,Sump5,3/18/26 21:51,8.06,24.65,-70.69
pH1,Sump5,3/18/26 21:52,8.06,24.65,-70.71
pH1,Sump5,3/18/26 21:53,8.06,24.65,-70.72
pH1,Sump5,3/18/26 21:54,8.06,24.65,-70.74
pH1,Sump5,3/18/26 21:55,8.06,24.65,-70.78
pH1,Sump5,3/18/26 21:56,8.06,24.65,-70.8
pH1,Sump5,3/18/26 21:57,8.06,24.65,-70.8
pH1,Sump5,3/18/26 21:58,8.06,24.65,-70.8
pH1,Sump5,3/18/26 21:59,8.06,24.65,-70.78
pH1,Sump5,3/18/26 22:00,8.06,24.65,-70.75
pH1,Sump5,3/18/26 22:01,8.06,24.65,-70.74
pH1,Sump5,3/18/26 22:02,8.06,24.65,-70.71
pH1,Sump5,3/18/26 22:03,8.06,24.65,-70.74
pH1,Sump5,3/18/26 22:04,8.06,24.65,-70.69
pH1,Sump5,3/18/26 22:05,8.06,24.65,-70.66
pH1,Sump5,3/18/26 22:06,8.06,24.65,-70.63
pH1,Sump5,3/18/26 22:07,8.06,24.65,-70.61
pH1,Sump5,3/18/26 22:08,8.06,24.65,-70.61
pH1,Sump5,3/18/26 22:09,8.06,24.65,-70.58
pH1,Sump5,3/18/26 22:10,8.06,24.65,-70.55
pH1,Sump5,3/18/26 22:11,8.06,24.65,-70.52
pH1,Sump5,3/18/26 22:12,8.05,24.63,-70.47
pH1,Sump5,3/18/26 22:13,8.05,24.63,-70.44
pH1,Sump5,3/18/26 22:14,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:15,8.05,24.63,-70.36
pH1,Sump5,3/18/26 22:16,8.05,24.63,-70.35
pH1,Sump5,3/18/26 22:17,8.05,24.63,-70.35
pH1,Sump5,3/18/26 22:18,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:19,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:20,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:21,8.05,24.63,-70.39
pH1,Sump5,3/18/26 22:22,8.05,24.63,-70.38
pH1,Sump5,3/18/26 22:23,8.05,24.63,-70.35
pH1,Sump5,3/18/26 22:24,8.05,24.63,-70.33
pH1,Sump5,3/18/26 22:25,8.05,24.63,-70.33
pH1,Sump5,3/18/26 22:26,8.05,24.63,-70.35
pH1,Sump5,3/18/26 22:27,8.05,24.63,-70.38
pH1,Sump5,3/18/26 22:28,8.05,24.63,-70.42
pH1,Sump5,3/18/26 22:29,8.05,24.63,-70.46
pH1,Sump5,3/18/26 22:30,8.05,24.63,-70.49
pH1,Sump5,3/18/26 22:31,8.06,24.63,-70.52
pH1,Sump5,3/18/26 22:32,8.06,24.63,-70.52
pH1,Sump5,3/18/26 22:33,8.06,24.63,-70.55
pH1,Sump5,3/18/26 22:34,8.05,24.63,-70.5
pH1,Sump5,3/18/26 22:35,8.05,24.63,-70.46
pH1,Sump5,3/18/26 22:36,8.05,24.63,-70.42
pH1,Sump5,3/18/26 22:37,8.05,24.6,-70.41
pH1,Sump5,3/18/26 22:38,8.05,24.63,-70.42
pH1,Sump5,3/18/26 22:39,8.05,24.63,-70.46
pH1,Sump5,3/18/26 22:40,8.05,24.63,-70.47
pH1,Sump5,3/18/26 22:41,8.05,24.63,-70.47
pH1,Sump5,3/18/26 22:42,8.05,24.63,-70.46
pH1,Sump5,3/18/26 22:43,8.05,24.63,-70.44
pH1,Sump5,3/18/26 22:44,8.05,24.63,-70.42
pH1,Sump5,3/18/26 22:45,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:46,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:47,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:48,8.05,24.63,-70.46
pH1,Sump5,3/18/26 22:49,8.05,24.63,-70.44
pH1,Sump5,3/18/26 22:50,8.05,24.63,-70.41
pH1,Sump5,3/18/26 22:51,8.05,24.6,-70.42
pH1,Sump5,3/18/26 22:52,8.05,24.6,-70.44
pH1,Sump5,3/18/26 22:53,8.06,24.6,-70.5
pH1,Sump5,3/18/26 22:54,8.06,24.63,-70.55
pH1,Sump5,3/18/26 22:55,8.06,24.63,-70.6
pH1,Sump5,3/18/26 22:56,8.06,24.63,-70.64
pH1,Sump5,3/18/26 22:57,8.06,24.63,-70.67
pH1,Sump5,3/18/26 22:58,8.06,24.63,-70.69
pH1,Sump5,3/18/26 22:59,8.06,24.63,-70.71
pH1,Sump5,3/18/26 23:00,8.06,24.63,-70.72
pH1,Sump5,3/18/26 23:01,8.06,24.63,-70.74
pH1,Sump5,3/18/26 23:02,8.06,24.6,-70.75
pH1,Sump5,3/18/26 23:03,8.06,24.6,-70.8
pH1,Sump5,3/18/26 23:04,8.06,24.6,-70.75
pH1,Sump5,3/18/26 23:05,8.06,24.6,-70.71
pH1,Sump5,3/18/26 23:06,8.06,24.6,-70.64
pH1,Sump5,3/18/26 23:07,8.06,24.6,-70.6
pH1,Sump5,3/18/26 23:08,8.06,24.6,-70.56
pH1,Sump5,3/18/26 23:09,8.06,24.6,-70.53
pH1,Sump5,3/18/26 23:10,8.05,24.6,-70.49
pH1,Sump5,3/18/26 23:11,8.05,24.6,-70.47
pH1,Sump5,3/18/26 23:12,8.05,24.6,-70.44
pH1,Sump5,3/18/26 23:13,8.05,24.6,-70.41
pH1,Sump5,3/18/26 23:14,8.05,24.6,-70.38
pH1,Sump5,3/18/26 23:15,8.05,24.6,-70.33
pH1,Sump5,3/18/26 23:16,8.05,24.6,-70.25
pH1,Sump5,3/18/26 23:17,8.05,24.58,-70.19
pH1,Sump5,3/18/26 23:18,8.05,24.58,-70.19
pH1,Sump5,3/18/26 23:19,8.05,24.58,-70.13
pH1,Sump5,3/18/26 23:20,8.05,24.58,-70.06
pH1,Sump5,3/18/26 23:21,8.05,24.58,-70.03
pH1,Sump5,3/18/26 23:22,8.05,24.58,-70
pH1,Sump5,3/18/26 23:23,8.05,24.58,-69.99
pH1,Sump5,3/18/26 23:24,8.05,24.58,-69.97
pH1,Sump5,3/18/26 23:25,8.05,24.58,-69.96
pH1,Sump5,3/18/26 23:26,8.05,24.58,-69.97
pH1,Sump5,3/18/26 23:27,8.05,24.58,-69.97
pH1,Sump5,3/18/26 23:28,8.05,24.58,-69.97
pH1,Sump5,3/18/26 23:29,8.05,24.58,-69.97
pH1,Sump5,3/18/26 23:30,8.05,24.58,-69.97
pH1,Sump5,3/18/26 23:31,8.05,24.58,-69.99
pH1,Sump5,3/18/26 23:32,8.05,24.58,-70
pH1,Sump5,3/18/26 23:33,8.05,24.58,-70.05
pH1,Sump5,3/18/26 23:34,8.05,24.58,-70.05
pH1,Sump5,3/18/26 23:35,8.05,24.58,-70.06
pH1,Sump5,3/18/26 23:36,8.05,24.6,-70.06
pH1,Sump5,3/18/26 23:37,8.05,24.6,-70.08
pH1,Sump5,3/18/26 23:38,8.05,24.6,-70.1
pH1,Sump5,3/18/26 23:39,8.05,24.6,-70.13
pH1,Sump5,3/18/26 23:40,8.05,24.6,-70.14
pH1,Sump5,3/18/26 23:41,8.05,24.6,-70.16
pH1,Sump5,3/18/26 23:42,8.05,24.6,-70.16
pH1,Sump5,3/18/26 23:43,8.05,24.6,-70.16
pH1,Sump5,3/18/26 23:44,8.05,24.6,-70.16
pH1,Sump5,3/18/26 23:45,8.05,24.6,-70.19
pH1,Sump5,3/18/26 23:46,8.05,24.6,-70.19
pH1,Sump5,3/18/26 23:47,8.05,24.6,-70.16
pH1,Sump5,3/18/26 23:48,8.05,24.6,-70.17
pH1,Sump5,3/18/26 23:49,8.05,24.6,-70.14
pH1,Sump5,3/18/26 23:50,8.05,24.6,-70.14
pH1,Sump5,3/18/26 23:51,8.05,24.6,-70.19
pH1,Sump5,3/18/26 23:52,8.05,24.6,-70.25
pH1,Sump5,3/18/26 23:53,8.05,24.6,-70.31
pH1,Sump5,3/18/26 23:54,8.05,24.6,-70.33
pH1,Sump5,3/18/26 23:55,8.05,24.6,-70.33
pH1,Sump5,3/18/26 23:56,8.05,24.6,-70.33
pH1,Sump5,3/18/26 23:57,8.05,24.6,-70.31
pH1,Sump5,3/18/26 23:58,8.05,24.63,-70.31
pH1,Sump5,3/18/26 23:59,8.05,24.63,-70.3
pH1,Sump5,3/19/26 0:00,8.05,24.63,-70.25
pH1,Sump5,3/19/26 0:01,8.05,24.63,-70.21
pH1,Sump5,3/19/26 0:02,8.05,24.63,-70.16
pH1,Sump5,3/19/26 0:03,8.05,24.63,-70.22
pH1,Sump5,3/19/26 0:04,8.05,24.6,-70.22
pH1,Sump5,3/19/26 0:05,8.05,24.6,-70.25
pH1,Sump5,3/19/26 0:06,8.05,24.63,-70.25
pH1,Sump5,3/19/26 0:07,8.05,24.63,-70.22
pH1,Sump5,3/19/26 0:08,8.05,24.6,-70.17
pH1,Sump5,3/19/26 0:09,8.05,24.6,-70.11
pH1,Sump5,3/19/26 0:10,8.05,24.6,-70.08
pH1,Sump5,3/19/26 0:11,8.05,24.63,-70.08
pH1,Sump5,3/19/26 0:12,8.05,24.63,-70.08
pH1,Sump5,3/19/26 0:13,8.05,24.6,-70.06
pH1,Sump5,3/19/26 0:14,8.05,24.6,-70.06
pH1,Sump5,3/19/26 0:15,8.05,24.6,-70.05
pH1,Sump5,3/19/26 0:16,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:17,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:18,8.05,24.6,-70.08
pH1,Sump5,3/19/26 0:19,8.05,24.6,-70.05
pH1,Sump5,3/19/26 0:20,8.05,24.6,-70.02
pH1,Sump5,3/19/26 0:21,8.05,24.6,-69.99
pH1,Sump5,3/19/26 0:22,8.05,24.6,-69.97
pH1,Sump5,3/19/26 0:23,8.05,24.6,-69.97
pH1,Sump5,3/19/26 0:24,8.05,24.6,-69.96
pH1,Sump5,3/19/26 0:25,8.05,24.6,-69.96
pH1,Sump5,3/19/26 0:26,8.05,24.6,-69.96
pH1,Sump5,3/19/26 0:27,8.05,24.6,-69.96
pH1,Sump5,3/19/26 0:28,8.05,24.6,-69.97
pH1,Sump5,3/19/26 0:29,8.05,24.6,-69.97
pH1,Sump5,3/19/26 0:30,8.05,24.6,-69.99
pH1,Sump5,3/19/26 0:31,8.05,24.6,-70
pH1,Sump5,3/19/26 0:32,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:33,8.05,24.6,-70.1
pH1,Sump5,3/19/26 0:34,8.05,24.6,-70.08
pH1,Sump5,3/19/26 0:35,8.05,24.6,-70.08
pH1,Sump5,3/19/26 0:36,8.05,24.6,-70.06
pH1,Sump5,3/19/26 0:37,8.05,24.6,-70.05
pH1,Sump5,3/19/26 0:38,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:39,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:40,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:41,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:42,8.05,24.6,-70.03
pH1,Sump5,3/19/26 0:43,8.05,24.6,-70.05
pH1,Sump5,3/19/26 0:44,8.05,24.6,-70.08
pH1,Sump5,3/19/26 0:45,8.05,24.6,-70.11
pH1,Sump5,3/19/26 0:46,8.05,24.6,-70.14
pH1,Sump5,3/19/26 0:47,8.05,24.6,-70.17
pH1,Sump5,3/19/26 0:48,8.05,24.6,-70.25
pH1,Sump5,3/19/26 0:49,8.05,24.6,-70.28
pH1,Sump5,3/19/26 0:50,8.05,24.6,-70.31
pH1,Sump5,3/19/26 0:51,8.05,24.6,-70.35
pH1,Sump5,3/19/26 0:52,8.05,24.6,-70.41
pH1,Sump5,3/19/26 0:53,8.06,24.6,-70.5
pH1,Sump5,3/19/26 0:54,8.06,24.63,-70.6
pH1,Sump5,3/19/26 0:55,8.06,24.63,-70.67
pH1,Sump5,3/19/26 0:56,8.06,24.63,-70.74
pH1,Sump5,3/19/26 0:57,8.06,24.63,-70.74
pH1,Sump5,3/19/26 0:58,8.06,24.63,-70.71
pH1,Sump5,3/19/26 0:59,8.06,24.63,-70.66
pH1,Sump5,3/19/26 1:00,8.06,24.63,-70.6
pH1,Sump5,3/19/26 1:01,8.06,24.63,-70.52
pH1,Sump5,3/19/26 1:02,8.05,24.6,-70.47
pH1,Sump5,3/19/26 1:03,8.05,24.6,-70.49
pH1,Sump5,3/19/26 1:04,8.05,24.6,-70.42
pH1,Sump5,3/19/26 1:05,8.05,24.6,-70.38
pH1,Sump5,3/19/26 1:06,8.05,24.6,-70.36
pH1,Sump5,3/19/26 1:07,8.05,24.6,-70.36
pH1,Sump5,3/19/26 1:08,8.05,24.6,-70.38
pH1,Sump5,3/19/26 1:09,8.05,24.63,-70.41
pH1,Sump5,3/19/26 1:10,8.05,24.63,-70.46
pH1,Sump5,3/19/26 1:11,8.05,24.63,-70.5
pH1,Sump5,3/19/26 1:12,8.06,24.63,-70.52
pH1,Sump5,3/19/26 1:13,8.06,24.63,-70.55
pH1,Sump5,3/19/26 1:14,8.06,24.63,-70.56
pH1,Sump5,3/19/26 1:15,8.06,24.63,-70.61
pH1,Sump5,3/19/26 1:16,8.06,24.63,-70.64
pH1,Sump5,3/19/26 1:17,8.06,24.63,-70.69
pH1,Sump5,3/19/26 1:18,8.06,24.63,-70.77
pH1,Sump5,3/19/26 1:19,8.06,24.63,-70.77
pH1,Sump5,3/19/26 1:20,8.06,24.63,-70.78
pH1,Sump5,3/19/26 1:21,8.06,24.63,-70.81
pH1,Sump5,3/19/26 1:22,8.06,24.63,-70.85
pH1,Sump5,3/19/26 1:23,8.06,24.63,-70.85
pH1,Sump5,3/19/26 1:24,8.06,24.63,-70.86
pH1,Sump5,3/19/26 1:25,8.06,24.63,-70.88
pH1,Sump5,3/19/26 1:26,8.06,24.63,-70.85
pH1,Sump5,3/19/26 1:27,8.06,24.63,-70.83
pH1,Sump5,3/19/26 1:28,8.06,24.63,-70.78
pH1,Sump5,3/19/26 1:29,8.06,24.63,-70.74
pH1,Sump5,3/19/26 1:30,8.06,24.63,-70.66
pH1,Sump5,3/19/26 1:31,8.06,24.63,-70.6
pH1,Sump5,3/19/26 1:32,8.06,24.63,-70.53
pH1,Sump5,3/19/26 1:33,8.06,24.63,-70.53
pH1,Sump5,3/19/26 1:34,8.05,24.63,-70.49
pH1,Sump5,3/19/26 1:35,8.05,24.63,-70.47
pH1,Sump5,3/19/26 1:36,8.05,24.63,-70.46
pH1,Sump5,3/19/26 1:37,8.05,24.65,-70.44
pH1,Sump5,3/19/26 1:38,8.05,24.65,-70.44
pH1,Sump5,3/19/26 1:39,8.05,24.65,-70.44
pH1,Sump5,3/19/26 1:40,8.05,24.65,-70.46
pH1,Sump5,3/19/26 1:41,8.05,24.65,-70.46
pH1,Sump5,3/19/26 1:42,8.05,24.65,-70.47
pH1,Sump5,3/19/26 1:43,8.05,24.65,-70.47
pH1,Sump5,3/19/26 1:44,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:45,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:46,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:47,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:48,8.06,24.65,-70.52
pH1,Sump5,3/19/26 1:49,8.05,24.65,-70.5
pH1,Sump5,3/19/26 1:50,8.05,24.65,-70.5
pH1,Sump5,3/19/26 1:51,8.06,24.65,-70.52
pH1,Sump5,3/19/26 1:52,8.06,24.65,-70.52
pH1,Sump5,3/19/26 1:53,8.05,24.65,-70.5
pH1,Sump5,3/19/26 1:54,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:55,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:56,8.05,24.65,-70.49
pH1,Sump5,3/19/26 1:57,8.05,24.65,-70.47
pH1,Sump5,3/19/26 1:58,8.05,24.65,-70.47
pH1,Sump5,3/19/26 1:59,8.05,24.65,-70.47
pH1,Sump5,3/19/26 2:00,8.05,24.65,-70.46
pH1,Sump5,3/19/26 2:01,8.05,24.65,-70.42
pH1,Sump5,3/19/26 2:02,8.05,24.65,-70.41
pH1,Sump5,3/19/26 2:03,8.05,24.65,-70.46
pH1,Sump5,3/19/26 2:04,8.05,24.65,-70.42
pH1,Sump5,3/19/26 2:05,8.05,24.65,-70.42
pH1,Sump5,3/19/26 2:06,8.05,24.65,-70.39
pH1,Sump5,3/19/26 2:07,8.05,24.65,-70.36
pH1,Sump5,3/19/26 2:08,8.05,24.65,-70.31
pH1,Sump5,3/19/26 2:09,8.05,24.65,-70.28
pH1,Sump5,3/19/26 2:10,8.05,24.65,-70.27
pH1,Sump5,3/19/26 2:11,8.05,24.65,-70.24
pH1,Sump5,3/19/26 2:12,8.05,24.65,-70.22
pH1,Sump5,3/19/26 2:13,8.05,24.65,-70.22
pH1,Sump5,3/19/26 2:14,8.05,24.65,-70.21
pH1,Sump5,3/19/26 2:15,8.05,24.65,-70.19
pH1,Sump5,3/19/26 2:16,8.05,24.65,-70.17
pH1,Sump5,3/19/26 2:17,8.05,24.65,-70.16
pH1,Sump5,3/19/26 2:18,8.05,24.65,-70.21
pH1,Sump5,3/19/26 2:19,8.05,24.65,-70.21
pH1,Sump5,3/19/26 2:20,8.05,24.65,-70.21
pH1,Sump5,3/19/26 2:21,8.05,24.65,-70.24
pH1,Sump5,3/19/26 2:22,8.05,24.65,-70.25
pH1,Sump5,3/19/26 2:23,8.05,24.65,-70.28
pH1,Sump5,3/19/26 2:24,8.05,24.65,-70.33
pH1,Sump5,3/19/26 2:25,8.05,24.65,-70.36
pH1,Sump5,3/19/26 2:26,8.05,24.65,-70.41
pH1,Sump5,3/19/26 2:27,8.05,24.65,-70.46
pH1,Sump5,3/19/26 2:28,8.05,24.65,-70.5
pH1,Sump5,3/19/26 2:29,8.06,24.65,-70.53
pH1,Sump5,3/19/26 2:30,8.06,24.65,-70.56
pH1,Sump5,3/19/26 2:31,8.06,24.63,-70.6
pH1,Sump5,3/19/26 2:32,8.06,24.63,-70.61
pH1,Sump5,3/19/26 2:33,8.06,24.63,-70.67
pH1,Sump5,3/19/26 2:34,8.06,24.63,-70.67
pH1,Sump5,3/19/26 2:35,8.06,24.63,-70.69
pH1,Sump5,3/19/26 2:36,8.06,24.63,-70.69
pH1,Sump5,3/19/26 2:37,8.06,24.63,-70.69
pH1,Sump5,3/19/26 2:38,8.06,24.63,-70.67
pH1,Sump5,3/19/26 2:39,8.06,24.63,-70.67
pH1,Sump5,3/19/26 2:40,8.06,24.63,-70.66
pH1,Sump5,3/19/26 2:41,8.06,24.63,-70.64
pH1,Sump5,3/19/26 2:42,8.06,24.63,-70.63
pH1,Sump5,3/19/26 2:43,8.06,24.63,-70.61
pH1,Sump5,3/19/26 2:44,8.06,24.63,-70.6
pH1,Sump5,3/19/26 2:45,8.06,24.63,-70.56
pH1,Sump5,3/19/26 2:46,8.06,24.63,-70.53
pH1,Sump5,3/19/26 2:47,8.06,24.6,-70.52
pH1,Sump5,3/19/26 2:48,8.06,24.6,-70.55
pH1,Sump5,3/19/26 2:49,8.06,24.6,-70.55
pH1,Sump5,3/19/26 2:50,8.06,24.6,-70.55
pH1,Sump5,3/19/26 2:51,8.06,24.6,-70.55
pH1,Sump5,3/19/26 2:52,8.06,24.6,-70.55
pH1,Sump5,3/19/26 2:53,8.06,24.63,-70.53
pH1,Sump5,3/19/26 2:54,8.05,24.63,-70.5
pH1,Sump5,3/19/26 2:55,8.05,24.63,-70.46
pH1,Sump5,3/19/26 2:56,8.05,24.63,-70.39
pH1,Sump5,3/19/26 2:57,8.05,24.63,-70.33
pH1,Sump5,3/19/26 2:58,8.05,24.63,-70.28
pH1,Sump5,3/19/26 2:59,8.05,24.63,-70.25
pH1,Sump5,3/19/26 3:00,8.05,24.63,-70.21
pH1,Sump5,3/19/26 3:01,8.05,24.63,-70.17
pH1,Sump5,3/19/26 3:02,8.05,24.63,-70.16
pH1,Sump5,3/19/26 3:03,8.05,24.63,-70.16
pH1,Sump5,3/19/26 3:04,8.05,24.63,-70.08
pH1,Sump5,3/19/26 3:05,8.05,24.63,-70.02
pH1,Sump5,3/19/26 3:06,8.05,24.6,-69.97
pH1,Sump5,3/19/26 3:07,8.05,24.6,-69.94
pH1,Sump5,3/19/26 3:08,8.04,24.6,-69.92
pH1,Sump5,3/19/26 3:09,8.05,24.6,-69.94
pH1,Sump5,3/19/26 3:10,8.05,24.6,-69.94
pH1,Sump5,3/19/26 3:11,8.05,24.6,-69.94
pH1,Sump5,3/19/26 3:12,8.05,24.6,-69.94
pH1,Sump5,3/19/26 3:13,8.04,24.6,-69.92
pH1,Sump5,3/19/26 3:14,8.04,24.6,-69.89
pH1,Sump5,3/19/26 3:15,8.04,24.6,-69.88
pH1,Sump5,3/19/26 3:16,8.04,24.6,-69.89
pH1,Sump5,3/19/26 3:17,8.04,24.6,-69.92
pH1,Sump5,3/19/26 3:18,8.05,24.6,-70.02
pH1,Sump5,3/19/26 3:19,8.05,24.6,-70.05
pH1,Sump5,3/19/26 3:20,8.05,24.6,-70.08
pH1,Sump5,3/19/26 3:21,8.05,24.58,-70.13
pH1,Sump5,3/19/26 3:22,8.05,24.58,-70.14
pH1,Sump5,3/19/26 3:23,8.05,24.58,-70.16
pH1,Sump5,3/19/26 3:24,8.05,24.58,-70.17
pH1,Sump5,3/19/26 3:25,8.05,24.58,-70.19
pH1,Sump5,3/19/26 3:26,8.05,24.58,-70.24
pH1,Sump5,3/19/26 3:27,8.05,24.58,-70.27
pH1,Sump5,3/19/26 3:28,8.05,24.6,-70.31
pH1,Sump5,3/19/26 3:29,8.05,24.6,-70.36
pH1,Sump5,3/19/26 3:30,8.05,24.6,-70.41
pH1,Sump5,3/19/26 3:31,8.05,24.6,-70.44
pH1,Sump5,3/19/26 3:32,8.05,24.6,-70.49
pH1,Sump5,3/19/26 3:33,8.06,24.6,-70.58
pH1,Sump5,3/19/26 3:34,8.06,24.6,-70.55
pH1,Sump5,3/19/26 3:35,8.06,24.6,-70.52
pH1,Sump5,3/19/26 3:36,8.05,24.6,-70.47
pH1,Sump5,3/19/26 3:37,8.05,24.6,-70.44
pH1,Sump5,3/19/26 3:38,8.05,24.6,-70.44
pH1,Sump5,3/19/26 3:39,8.05,24.6,-70.46
pH1,Sump5,3/19/26 3:40,8.05,24.6,-70.49
pH1,Sump5,3/19/26 3:41,8.05,24.63,-70.47
pH1,Sump5,3/19/26 3:42,8.05,24.63,-70.46
pH1,Sump5,3/19/26 3:43,8.05,24.63,-70.46
pH1,Sump5,3/19/26 3:44,8.05,24.63,-70.46
pH1,Sump5,3/19/26 3:45,8.05,24.63,-70.47
pH1,Sump5,3/19/26 3:46,8.05,24.63,-70.5
pH1,Sump5,3/19/26 3:47,8.06,24.63,-70.53
pH1,Sump5,3/19/26 3:48,8.06,24.6,-70.58
pH1,Sump5,3/19/26 3:49,8.06,24.6,-70.58
pH1,Sump5,3/19/26 3:50,8.06,24.6,-70.58
pH1,Sump5,3/19/26 3:51,8.06,24.6,-70.56
pH1,Sump5,3/19/26 3:52,8.06,24.6,-70.56
pH1,Sump5,3/19/26 3:53,8.06,24.6,-70.53
pH1,Sump5,3/19/26 3:54,8.06,24.6,-70.52
pH1,Sump5,3/19/26 3:55,8.06,24.6,-70.5
pH1,Sump5,3/19/26 3:56,8.06,24.6,-70.5
pH1,Sump5,3/19/26 3:57,8.06,24.6,-70.5
pH1,Sump5,3/19/26 3:58,8.06,24.6,-70.52
pH1,Sump5,3/19/26 3:59,8.06,24.6,-70.55
pH1,Sump5,3/19/26 4:00,8.06,24.6,-70.58
pH1,Sump5,3/19/26 4:01,8.06,24.6,-70.58
pH1,Sump5,3/19/26 4:02,8.06,24.63,-70.58
pH1,Sump5,3/19/26 4:03,8.06,24.63,-70.63
pH1,Sump5,3/19/26 4:04,8.06,24.63,-70.61
pH1,Sump5,3/19/26 4:05,8.06,24.63,-70.6
pH1,Sump5,3/19/26 4:06,8.06,24.63,-70.61
pH1,Sump5,3/19/26 4:07,8.06,24.63,-70.63
pH1,Sump5,3/19/26 4:08,8.06,24.63,-70.66
pH1,Sump5,3/19/26 4:09,8.06,24.63,-70.67
pH1,Sump5,3/19/26 4:10,8.06,24.63,-70.69
pH1,Sump5,3/19/26 4:11,8.06,24.63,-70.71
pH1,Sump5,3/19/26 4:12,8.06,24.63,-70.71
pH1,Sump5,3/19/26 4:13,8.06,24.63,-70.67
pH1,Sump5,3/19/26 4:14,8.06,24.63,-70.66
pH1,Sump5,3/19/26 4:15,8.06,24.63,-70.63
pH1,Sump5,3/19/26 4:16,8.06,24.63,-70.56
pH1,Sump5,3/19/26 4:17,8.05,24.63,-70.5
pH1,Sump5,3/19/26 4:18,8.05,24.63,-70.47
pH1,Sump5,3/19/26 4:19,8.05,24.63,-70.38
pH1,Sump5,3/19/26 4:20,8.05,24.63,-70.3
pH1,Sump5,3/19/26 4:21,8.05,24.63,-70.24
