Instrument,Tank,DateTime,Temperature,DO1,DO,"Temperature (W-CTD-02 22443169), °C","Absolute Pressure (W-CTD-02 22443169), kPa","Electrical Conductivity (W-CTD-02 22443169), µS/cm","Specific Conductivity (W-CTD-02 22443169), µS/cm",Salinity,"Total Dissolved Solids (W-CTD-02 22443169), mg/L"
DO1,Sump5,3/18/26 23:54,24.62,7.73,6.38,24.56,102.915,50736.1,51212.6,33.61,32978.46
DO1,Sump5,3/18/26 23:56,24.62,7.73,6.39,24.56,102.898,50746.8,51220.1,33.61,32985.43
DO1,Sump5,3/18/26 23:58,24.63,7.73,6.38,24.56,102.881,50758,51228.1,33.62,32992.68
DO1,Sump5,3/19/26 0:00,24.62,7.73,6.38,24.57,102.881,50711,51177.4,33.58,32962.12
DO1,Sump5,3/19/26 0:02,24.63,7.69,6.35,24.57,102.846,50708.1,51174.5,33.58,32960.27
DO1,Sump5,3/19/26 0:04,24.62,7.69,6.35,24.56,102.898,50694.8,51167.6,33.57,32951.61
DO1,Sump5,3/19/26 0:06,24.62,7.71,6.37,24.56,102.863,50723.9,51197,33.6,32970.5
DO1,Sump5,3/19/26 0:08,24.62,7.71,6.36,24.56,102.863,50736.1,51209.3,33.61,32978.46
DO1,Sump5,3/19/26 0:10,24.62,7.68,6.34,24.56,102.88,50721,51194.1,33.59,32968.65
DO1,Sump5,3/19/26 0:12,24.62,7.67,6.33,24.56,102.863,50745.1,51218.4,33.61,32984.29
DO1,Sump5,3/19/26 0:14,24.63,7.66,6.33,24.56,102.898,50740,51213.3,33.61,32981.02
DO1,Sump5,3/19/26 0:16,24.62,7.65,6.32,24.56,102.898,50690.9,51167,33.57,32949.06
DO1,Sump5,3/19/26 0:18,24.62,7.65,6.32,24.56,102.846,50686.9,51163,33.57,32946.5
DO1,Sump5,3/19/26 0:20,24.62,7.65,6.32,24.56,102.88,50776.4,51253.3,33.64,33004.64
DO1,Sump5,3/19/26 0:22,24.61,7.64,6.3,24.56,102.863,50766.3,51243.1,33.63,32998.09
DO1,Sump5,3/19/26 0:24,24.62,7.63,6.29,24.56,102.88,50780.3,51257.2,33.64,33007.19
DO1,Sump5,3/19/26 0:26,24.62,7.63,6.29,24.55,102.915,50791.5,51271.8,33.65,33014.46
DO1,Sump5,3/19/26 0:28,24.62,7.63,6.3,24.55,102.932,50794.3,51278,33.66,33016.32
DO1,Sump5,3/19/26 0:30,24.62,7.62,6.29,24.55,102.915,50833.6,51317.6,33.68,33041.83
DO1,Sump5,3/19/26 0:32,24.62,7.62,6.29,24.55,102.88,50853.8,51341.3,33.7,33054.96
DO1,Sump5,3/19/26 0:34,24.61,7.63,6.29,24.54,102.863,50889.2,51380.3,33.73,33077.96
DO1,Sump5,3/19/26 0:36,24.61,7.63,6.3,24.54,102.846,50881.9,51376.2,33.73,33073.23
DO1,Sump5,3/19/26 0:38,24.6,7.62,6.29,24.54,102.88,50843.7,51340.9,33.7,33048.39
DO1,Sump5,3/19/26 0:40,24.61,7.63,6.3,24.54,102.863,50798.3,51295.1,33.67,33018.88
DO1,Sump5,3/19/26 0:42,24.6,7.65,6.31,24.54,102.863,50834.7,51328.5,33.69,33042.55
DO1,Sump5,3/19/26 0:44,24.6,7.67,6.33,24.54,102.914,50815.6,51309.3,33.68,33030.14
DO1,Sump5,3/19/26 0:46,24.61,7.7,6.35,24.55,102.811,50770.2,51256.9,33.64,33000.64
DO1,Sump5,3/19/26 0:48,24.61,7.72,6.37,24.55,102.932,50770.2,51250.3,33.64,33000.64
DO1,Sump5,3/19/26 0:50,24.61,7.76,6.41,24.56,102.898,50790.4,51267.4,33.65,33013.75
DO1,Sump5,3/19/26 0:52,24.62,7.79,6.43,24.56,102.846,50726,51199.2,33.6,32971.92
DO1,Sump5,3/19/26 0:54,24.62,7.84,6.48,24.56,102.846,50752.3,51225.7,33.62,32988.98
DO1,Sump5,3/19/26 0:56,24.63,7.89,6.52,24.56,102.846,50691.9,51161.5,33.57,32949.76
DO1,Sump5,3/19/26 0:58,24.63,7.89,6.51,24.56,102.846,50709.9,51179.6,33.58,32961.41
DO1,Sump5,3/19/26 1:00,24.63,7.85,6.48,24.56,102.829,50722.8,51192.6,33.59,32969.79
DO1,Sump5,3/19/26 1:02,24.62,7.79,6.43,24.56,102.863,50763,51239.8,33.63,32995.95
DO1,Sump5,3/19/26 1:04,24.62,7.77,6.42,24.56,102.846,50761.9,51238.7,33.63,32995.23
DO1,Sump5,3/19/26 1:06,24.62,7.75,6.4,24.55,102.829,50779.2,51259.4,33.64,33006.48
DO1,Sump5,3/19/26 1:08,24.62,7.77,6.41,24.56,102.898,50772,51248.8,33.63,33001.78
DO1,Sump5,3/19/26 1:10,24.62,7.79,6.43,24.56,102.846,50746.1,51219.5,33.61,32985
DO1,Sump5,3/19/26 1:12,24.62,7.81,6.45,24.56,102.898,50755.1,51225.3,33.62,32990.83
DO1,Sump5,3/19/26 1:14,24.62,7.82,6.45,24.56,102.863,50817.3,51291.3,33.67,33031.27
DO1,Sump5,3/19/26 1:16,24.62,7.85,6.48,24.56,102.863,50747.9,51218,33.61,32986.13
DO1,Sump5,3/19/26 1:18,24.63,7.87,6.5,24.56,102.932,50768,51238.3,33.63,32999.22
DO1,Sump5,3/19/26 1:20,24.62,7.89,6.51,24.56,102.829,50714.9,51184.6,33.59,32964.67
DO1,Sump5,3/19/26 1:22,24.62,7.9,6.52,24.56,102.915,50750.1,51220.2,33.61,32987.56
DO1,Sump5,3/19/26 1:24,24.63,7.91,6.53,24.57,102.915,50755.1,51222,33.61,32990.83
DO1,Sump5,3/19/26 1:26,24.63,7.92,6.54,24.57,102.881,50736.1,51199.5,33.6,32978.46
DO1,Sump5,3/19/26 1:28,24.63,7.89,6.52,24.57,102.864,50755.8,51216.1,33.61,32991.26
DO1,Sump5,3/19/26 1:30,24.64,7.86,6.49,24.58,102.864,50763,51220.1,33.61,32995.95
DO1,Sump5,3/19/26 1:32,24.63,7.82,6.45,24.58,102.898,50738.9,51192.5,33.59,32980.3
DO1,Sump5,3/19/26 1:34,24.64,7.8,6.44,24.58,102.847,50779.2,51233.2,33.62,33006.48
DO1,Sump5,3/19/26 1:36,24.64,7.81,6.45,24.58,102.898,50709.2,51156,33.57,32960.98
DO1,Sump5,3/19/26 1:38,24.64,7.82,6.46,24.59,102.847,50665.8,51105.6,33.53,32932.75
DO1,Sump5,3/19/26 1:40,24.65,7.82,6.46,24.59,102.847,50579.6,51015.4,33.46,32876.71
DO1,Sump5,3/19/26 1:42,24.65,7.83,6.47,24.6,102.847,50611.7,51041.3,33.48,32897.62
DO1,Sump5,3/19/26 1:44,24.66,7.85,6.48,24.6,102.847,50601.7,51031.2,33.48,32891.11
DO1,Sump5,3/19/26 1:46,24.67,7.85,6.48,24.6,102.847,50652.5,51079.1,33.51,32924.11
DO1,Sump5,3/19/26 1:48,24.66,7.84,6.48,24.6,102.83,50636.8,51063.3,33.5,32913.89
DO1,Sump5,3/19/26 1:50,24.66,7.85,6.48,24.6,102.882,50665.8,51092.5,33.52,32932.75
DO1,Sump5,3/19/26 1:52,24.66,7.85,6.49,24.6,102.847,50609.6,51035.9,33.48,32896.22
DO1,Sump5,3/19/26 1:54,24.67,7.86,6.49,24.6,102.83,50606.7,51033,33.48,32894.36
DO1,Sump5,3/19/26 1:56,24.67,7.85,6.48,24.61,102.813,50628.9,51052.1,33.49,32908.79
DO1,Sump5,3/19/26 1:58,24.66,7.84,6.48,24.6,102.778,50655.7,51082.4,33.51,32926.23
DO1,Sump5,3/19/26 2:00,24.67,7.83,6.47,24.6,102.778,50625.7,51052.1,33.49,32906.68
DO1,Sump5,3/19/26 2:02,24.67,7.81,6.45,24.6,102.813,50663.6,51093.6,33.52,32931.34
DO1,Sump5,3/19/26 2:04,24.66,7.8,6.44,24.59,102.813,50644.6,51081,33.51,32919
DO1,Sump5,3/19/26 2:06,24.66,7.8,6.44,24.59,102.847,50694.8,51134.9,33.55,32951.61
DO1,Sump5,3/19/26 2:08,24.66,7.78,6.42,24.59,102.778,50731.7,51175.4,33.58,32975.62
DO1,Sump5,3/19/26 2:10,24.65,7.76,6.41,24.58,102.812,50707.7,51154.5,33.57,32960
DO1,Sump5,3/19/26 2:12,24.65,7.74,6.39,24.58,102.778,50684.8,51131.3,33.55,32945.09
DO1,Sump5,3/19/26 2:14,24.65,7.72,6.38,24.58,102.812,50760.8,51208,33.61,32994.52
DO1,Sump5,3/19/26 2:16,24.64,7.72,6.37,24.58,102.812,50777,51224.4,33.62,33005.06
DO1,Sump5,3/19/26 2:18,24.65,7.72,6.37,24.59,102.812,50781,51225.1,33.62,33007.62
DO1,Sump5,3/19/26 2:20,24.65,7.73,6.38,24.59,102.795,50755.8,51196.4,33.6,32991.26
DO1,Sump5,3/19/26 2:22,24.65,7.75,6.4,24.59,102.813,50747.9,51185.2,33.59,32986.13
DO1,Sump5,3/19/26 2:24,24.65,7.77,6.42,24.59,102.812,50742.9,51183.4,33.59,32982.87
DO1,Sump5,3/19/26 2:26,24.65,7.79,6.43,24.59,102.761,50811.2,51255.6,33.64,33027.28
DO1,Sump5,3/19/26 2:28,24.65,7.81,6.45,24.58,102.812,50777,51224.4,33.62,33005.06
DO1,Sump5,3/19/26 2:30,24.65,7.82,6.46,24.58,102.778,50844.3,51295.6,33.67,33048.8
DO1,Sump5,3/19/26 2:32,24.64,7.84,6.47,24.58,102.795,50806.2,51260.3,33.64,33024
DO1,Sump5,3/19/26 2:34,24.64,7.86,6.49,24.58,102.778,50815.1,51272.7,33.65,33029.84
DO1,Sump5,3/19/26 2:36,24.64,7.87,6.49,24.57,102.778,50836.4,51297.5,33.67,33043.67
DO1,Sump5,3/19/26 2:38,24.64,7.86,6.48,24.57,102.812,50894.9,51359.7,33.72,33081.65
DO1,Sump5,3/19/26 2:40,24.64,7.84,6.47,24.57,102.777,50815.1,51279.3,33.66,33029.84
DO1,Sump5,3/19/26 2:42,24.63,7.83,6.46,24.57,102.829,50911.1,51379.4,33.73,33092.24
DO1,Sump5,3/19/26 2:44,24.63,7.82,6.46,24.56,102.794,50861.2,51332.3,33.7,33059.78
DO1,Sump5,3/19/26 2:46,24.63,7.79,6.43,24.56,102.777,50887,51361.6,33.72,33076.52
DO1,Sump5,3/19/26 2:48,24.62,7.79,6.43,24.56,102.846,50858.4,51336,33.7,33057.93
DO1,Sump5,3/19/26 2:50,24.62,7.8,6.43,24.55,102.794,50902.1,51383.5,33.73,33086.39
DO1,Sump5,3/19/26 2:52,24.62,7.8,6.44,24.56,102.812,50844.3,51321.8,33.69,33048.8
DO1,Sump5,3/19/26 2:54,24.62,7.8,6.44,24.56,102.829,50854.4,51328.7,33.69,33055.36
DO1,Sump5,3/19/26 2:56,24.62,7.76,6.41,24.56,102.794,50857.2,51331.6,33.7,33057.21
DO1,Sump5,3/19/26 2:58,24.62,7.73,6.38,24.56,102.812,50890.9,51362.3,33.72,33079.09
DO1,Sump5,3/19/26 3:00,24.63,7.72,6.37,24.56,102.829,50864.5,51335.7,33.7,33061.93
DO1,Sump5,3/19/26 3:02,24.62,7.7,6.35,24.56,102.812,50920.2,51391.8,33.74,33098.1
DO1,Sump5,3/19/26 3:04,24.62,7.67,6.33,24.56,102.829,50879.7,51354.3,33.71,33071.79
DO1,Sump5,3/19/26 3:06,24.63,7.64,6.3,24.56,102.794,50868.5,51342.9,33.7,33064.5
DO1,Sump5,3/19/26 3:08,24.63,7.63,6.3,24.56,102.794,50898.8,51376.8,33.73,33084.22
DO1,Sump5,3/19/26 3:10,24.62,7.63,6.3,24.56,102.794,50892,51370,33.72,33079.8
DO1,Sump5,3/19/26 3:12,24.62,7.64,6.3,24.56,102.794,50864.5,51342.2,33.7,33061.93
DO1,Sump5,3/19/26 3:14,24.62,7.63,6.29,24.55,102.777,50889.8,51377.6,33.73,33078.36
DO1,Sump5,3/19/26 3:16,24.62,7.61,6.28,24.54,102.777,50834.2,51328.1,33.69,33042.24
DO1,Sump5,3/19/26 3:18,24.6,7.64,6.31,24.54,102.828,50829.2,51329.5,33.69,33038.96
DO1,Sump5,3/19/26 3:20,24.6,7.68,6.33,24.53,102.776,50859.5,51363.4,33.72,33058.65
DO1,Sump5,3/19/26 3:22,24.6,7.7,6.35,24.53,102.759,50879.7,51383.8,33.73,33071.79
DO1,Sump5,3/19/26 3:24,24.59,7.7,6.36,24.53,102.811,50814,51320.8,33.69,33029.12
DO1,Sump5,3/19/26 3:26,24.59,7.72,6.37,24.53,102.759,50845.4,51352.5,33.71,33049.52
DO1,Sump5,3/19/26 3:28,24.59,7.74,6.39,24.53,102.794,50818,51321.5,33.69,33031.68
DO1,Sump5,3/19/26 3:30,24.6,7.77,6.41,24.54,102.777,50866.7,51360.9,33.72,33063.38
DO1,Sump5,3/19/26 3:32,24.6,7.8,6.43,24.55,102.742,50828.1,51315.3,33.68,33038.24
DO1,Sump5,3/19/26 3:34,24.61,7.81,6.45,24.55,102.76,50887.6,51372.1,33.72,33076.92
DO1,Sump5,3/19/26 3:36,24.61,7.79,6.43,24.55,102.76,50863.4,51347.7,33.71,33061.21
DO1,Sump5,3/19/26 3:38,24.62,7.77,6.41,24.55,102.743,50864.5,51345.5,33.71,33061.93
DO1,Sump5,3/19/26 3:40,24.62,7.78,6.42,24.56,102.708,50873.5,51348,33.71,33067.79
DO1,Sump5,3/19/26 3:42,24.62,7.78,6.42,24.57,102.709,50898.8,51367,33.72,33084.22
DO1,Sump5,3/19/26 3:44,24.63,7.76,6.41,24.57,102.743,50905,51373.2,33.73,33088.23
DO1,Sump5,3/19/26 3:46,24.63,7.77,6.41,24.57,102.726,50930.9,51399.4,33.75,33105.08
DO1,Sump5,3/19/26 3:48,24.62,7.78,6.42,24.56,102.777,50908.9,51383.8,33.73,33090.8
DO1,Sump5,3/19/26 3:50,24.62,7.77,6.41,24.55,102.725,50955.6,51437.5,33.77,33121.16
DO1,Sump5,3/19/26 3:52,24.62,7.77,6.41,24.55,102.743,50957.4,51442.5,33.78,33122.28
DO1,Sump5,3/19/26 3:54,24.62,7.77,6.41,24.55,102.76,50910,51394.8,33.74,33091.52
DO1,Sump5,3/19/26 3:56,24.62,7.77,6.41,24.55,102.777,50954.5,51439.7,33.77,33120.43
DO1,Sump5,3/19/26 3:58,24.62,7.77,6.41,24.55,102.708,50935.4,51417,33.76,33107.98
DO1,Sump5,3/19/26 4:00,24.63,7.8,6.44,24.56,102.743,50890.9,51368.9,33.72,33079.09
DO1,Sump5,3/19/26 4:02,24.63,7.81,6.44,24.56,102.743,50914,51388.9,33.74,33094.09
DO1,Sump5,3/19/26 4:04,24.62,7.81,6.45,24.56,102.794,50906.1,51377.6,33.73,33088.95
DO1,Sump5,3/19/26 4:06,24.63,7.82,6.45,24.57,102.743,50889.8,51357.9,33.71,33078.36
DO1,Sump5,3/19/26 4:08,24.63,7.84,6.47,24.57,102.743,50850.5,51314.9,33.68,33052.8
DO1,Sump5,3/19/26 4:10,24.63,7.85,6.48,24.58,102.778,50855,51312.9,33.68,33055.77
DO1,Sump5,3/19/26 4:12,24.63,7.86,6.48,24.58,102.692,50890.9,51345.9,33.71,33079.09
DO1,Sump5,3/19/26 4:14,24.64,7.86,6.49,24.58,102.743,50844.3,51295.6,33.67,33048.8
DO1,Sump5,3/19/26 4:16,24.65,7.84,6.47,24.58,102.726,50881.4,51329.7,33.7,33072.91
DO1,Sump5,3/19/26 4:18,24.65,7.8,6.44,24.58,102.709,50874.6,51326.1,33.69,33068.5
DO1,Sump5,3/19/26 4:20,24.64,7.75,6.39,24.58,102.726,50889.8,51344.7,33.71,33078.36
DO1,Sump5,3/19/26 4:22,24.64,7.71,6.36,24.58,102.709,50920.8,51376,33.73,33098.49
DO1,Sump5,3/19/26 4:24,24.64,7.68,6.34,24.58,102.726,50877.5,51335.6,33.7,33070.35
DO1,Sump5,3/19/26 4:26,24.64,7.67,6.33,24.58,102.743,50879.2,51337.3,33.7,33071.47
DO1,Sump5,3/19/26 4:28,24.64,7.67,6.33,24.58,102.709,50906.7,51361.8,33.72,33089.35
DO1,Sump5,3/19/26 4:30,24.64,7.69,6.34,24.58,102.76,50882.5,51337.4,33.7,33073.63
DO1,Sump5,3/19/26 4:32,24.64,7.69,6.35,24.58,102.743,50917.9,51369.8,33.72,33096.65
DO1,Sump5,3/19/26 4:34,24.64,7.7,6.35,24.58,102.795,50905.6,51354.1,33.71,33088.63
DO1,Sump5,3/19/26 4:36,24.64,7.7,6.36,24.58,102.778,50946.1,51395,33.74,33114.96
DO1,Sump5,3/19/26 4:38,24.65,7.72,6.37,24.58,102.795,50924.7,51373.4,33.73,33101.06
DO1,Sump5,3/19/26 4:40,24.65,7.74,6.38,24.59,102.778,50943.3,51388.8,33.74,33113.12
DO1,Sump5,3/19/26 4:42,24.65,7.77,6.41,24.59,102.744,50939.9,51382.1,33.73,33110.94
DO1,Sump5,3/19/26 4:44,24.65,7.8,6.44,24.6,102.744,50933.1,51368.7,33.72,33106.52
DO1,Sump5,3/19/26 4:46,24.67,7.81,6.44,24.6,102.778,50877.5,51309.3,33.68,33070.35
DO1,Sump5,3/19/26 4:48,24.66,7.81,6.44,24.6,102.813,50958.5,51394.3,33.74,33123
DO1,Sump5,3/19/26 4:50,24.66,7.83,6.46,24.6,102.796,50881.4,51313.3,33.68,33072.91
DO1,Sump5,3/19/26 4:52,24.66,7.82,6.45,24.6,102.744,50945,51377.4,33.73,33114.23
DO1,Sump5,3/19/26 4:54,24.67,7.79,6.43,24.6,102.761,50956.2,51388.7,33.74,33121.55
DO1,Sump5,3/19/26 4:56,24.67,7.75,6.4,24.6,102.727,50953.4,51385.9,33.74,33119.71
DO1,Sump5,3/19/26 4:58,24.67,7.74,6.39,24.6,102.796,50968.6,51401.2,33.75,33129.59
DO1,Sump5,3/19/26 5:00,24.67,7.76,6.4,24.6,102.778,50961.3,51390.6,33.74,33124.84
DO1,Sump5,3/19/26 5:02,24.67,7.76,6.4,24.6,102.761,50956.8,51386.1,33.74,33121.93
DO1,Sump5,3/19/26 5:04,24.66,7.78,6.42,24.6,102.744,50978.8,51411.5,33.76,33136.19
DO1,Sump5,3/19/26 5:06,24.67,7.76,6.4,24.6,102.761,50952.3,51381.5,33.73,33118.98
DO1,Sump5,3/19/26 5:08,24.67,7.73,6.38,24.6,102.727,50930.9,51359.9,33.72,33105.08
DO1,Sump5,3/19/26 5:10,24.67,7.7,6.35,24.6,102.692,50963.5,51396.1,33.74,33126.29
DO1,Sump5,3/19/26 5:12,24.67,7.66,6.32,24.59,102.709,50981.6,51420.9,33.76,33138.03
DO1,Sump5,3/19/26 5:14,24.66,7.64,6.3,24.59,102.692,50995.7,51441.7,33.78,33147.2
DO1,Sump5,3/19/26 5:16,24.65,7.63,6.29,24.58,102.709,51047.6,51500.7,33.82,33180.97
DO1,Sump5,3/19/26 5:18,24.64,7.6,6.27,24.58,102.709,51041.4,51501,33.82,33176.93
DO1,Sump5,3/19/26 5:20,24.65,7.6,6.27,24.58,102.795,51025,51484.5,33.81,33166.28
DO1,Sump5,3/19/26 5:22,24.64,7.63,6.29,24.58,102.76,51077.1,51533.7,33.85,33200.09
DO1,Sump5,3/19/26 5:24,24.64,7.64,6.3,24.58,102.76,51043.7,51500,33.82,33178.4
DO1,Sump5,3/19/26 5:26,24.64,7.65,6.31,24.58,102.726,51041.4,51494.4,33.82,33176.93
DO1,Sump5,3/19/26 5:28,24.64,7.66,6.32,24.58,102.692,51062.9,51516.1,33.83,33190.89
DO1,Sump5,3/19/26 5:30,24.64,7.68,6.33,24.58,102.726,50988.9,51444.7,33.78,33142.79
DO1,Sump5,3/19/26 5:32,24.64,7.7,6.35,24.58,102.709,51027.3,51486.8,33.81,33167.75
DO1,Sump5,3/19/26 5:34,24.64,7.71,6.36,24.57,102.726,50988.9,51451.3,33.78,33142.79
DO1,Sump5,3/19/26 5:36,24.64,7.73,6.37,24.57,102.76,50994,51456.4,33.79,33146.09
DO1,Sump5,3/19/26 5:38,24.64,7.74,6.39,24.58,102.726,50991.7,51450.9,33.78,33144.63
DO1,Sump5,3/19/26 5:40,24.64,7.76,6.4,24.58,102.778,51037.5,51490.4,33.81,33174.36
DO1,Sump5,3/19/26 5:42,24.65,7.77,6.41,24.59,102.761,50979.3,51421.9,33.76,33136.57
DO1,Sump5,3/19/26 5:44,24.65,7.78,6.42,24.59,102.726,50993.4,51432.9,33.77,33145.74
DO1,Sump5,3/19/26 5:46,24.66,7.8,6.43,24.6,102.744,50999.6,51429.2,33.77,33149.77
DO1,Sump5,3/19/26 5:48,24.66,7.81,6.45,24.61,102.761,50988.4,51411.3,33.76,33142.44
DO1,Sump5,3/19/26 5:50,24.67,7.8,6.43,24.61,102.744,51020,51436.6,33.78,33162.98
DO1,Sump5,3/19/26 5:52,24.67,7.79,6.42,24.61,102.744,51014.9,51431.4,33.77,33159.68
DO1,Sump5,3/19/26 5:54,24.68,7.77,6.41,24.62,102.727,51005.9,51419,33.76,33153.8
DO1,Sump5,3/19/26 5:56,24.68,7.75,6.39,24.62,102.71,51009.8,51423,33.77,33156.37
DO1,Sump5,3/19/26 5:58,24.68,7.74,6.39,24.61,102.761,51035.2,51451.9,33.79,33172.89
DO1,Sump5,3/19/26 6:00,24.68,7.75,6.39,24.61,102.71,51039.2,51459.2,33.79,33175.46
DO1,Sump5,3/19/26 6:02,24.68,7.77,6.41,24.61,102.727,51045.4,51465.5,33.8,33179.5
DO1,Sump5,3/19/26 6:04,24.68,7.78,6.42,24.61,102.761,51066.9,51490.4,33.81,33193.47
DO1,Sump5,3/19/26 6:06,24.67,7.77,6.41,24.61,102.778,51044.3,51470.9,33.8,33178.77
DO1,Sump5,3/19/26 6:08,24.66,7.74,6.38,24.6,102.709,51014.9,51447.9,33.78,33159.68
DO1,Sump5,3/19/26 6:10,24.66,7.73,6.37,24.59,102.744,51069.1,51509.2,33.83,33194.94
DO1,Sump5,3/19/26 6:12,24.66,7.72,6.36,24.59,102.761,51063.5,51506.8,33.83,33191.26
DO1,Sump5,3/19/26 6:14,24.65,7.71,6.35,24.59,102.744,51107.1,51554,33.86,33219.59
DO1,Sump5,3/19/26 6:16,24.65,7.7,6.35,24.58,102.795,51053.3,51503.1,33.82,33184.65
DO1,Sump5,3/19/26 6:18,24.65,7.69,6.34,24.58,102.778,51075.4,51525.4,33.84,33198.98
DO1,Sump5,3/19/26 6:20,24.64,7.67,6.33,24.59,102.778,51090.1,51536.9,33.85,33208.55
DO1,Sump5,3/19/26 6:22,24.64,7.63,6.29,24.58,102.761,51029,51478.6,33.8,33168.86
DO1,Sump5,3/19/26 6:24,24.64,7.59,6.26,24.58,102.795,51054.4,51507.6,33.83,33185.38
DO1,Sump5,3/19/26 6:26,24.64,7.58,6.25,24.58,102.795,51061.8,51515,33.83,33190.16
DO1,Sump5,3/19/26 6:28,24.64,7.58,6.25,24.59,102.795,51107.1,51554,33.86,33219.59
DO1,Sump5,3/19/26 6:30,24.65,7.58,6.25,24.59,102.795,51081.6,51525.1,33.84,33203.03
DO1,Sump5,3/19/26 6:32,24.65,7.58,6.25,24.59,102.83,51072,51515.3,33.83,33196.77
DO1,Sump5,3/19/26 6:34,24.65,7.58,6.25,24.59,102.795,51062.4,51502.4,33.82,33190.53
DO1,Sump5,3/19/26 6:36,24.65,7.59,6.26,24.6,102.778,51063.5,51500.2,33.82,33191.26
DO1,Sump5,3/19/26 6:38,24.65,7.59,6.26,24.6,102.761,51109.3,51543.1,33.85,33221.07
DO1,Sump5,3/19/26 6:40,24.66,7.59,6.26,24.6,102.744,51013.8,51446.8,33.78,33158.94
DO1,Sump5,3/19/26 6:42,24.66,7.58,6.25,24.6,102.778,51048.2,51484.8,33.81,33181.34
DO1,Sump5,3/19/26 6:44,24.67,7.56,6.24,24.6,102.761,51048.2,51484.8,33.81,33181.34
DO1,Sump5,3/19/26 6:46,24.66,7.55,6.23,24.6,102.761,51026.8,51463.2,33.79,33167.39
DO1,Sump5,3/19/26 6:48,24.66,7.56,6.23,24.6,102.778,51023.9,51460.3,33.79,33165.55
DO1,Sump5,3/19/26 6:50,24.66,7.58,6.25,24.6,102.778,51027.9,51464.3,33.79,33168.12
DO1,Sump5,3/19/26 6:52,24.65,7.58,6.25,24.6,102.795,51069.7,51506.5,33.83,33195.31
DO1,Sump5,3/19/26 6:54,24.65,7.59,6.26,24.59,102.744,51010.9,51453.8,33.79,33157.11
DO1,Sump5,3/19/26 6:56,24.65,7.59,6.26,24.59,102.812,51001.4,51447.4,33.78,33150.88
DO1,Sump5,3/19/26 6:58,24.65,7.59,6.26,24.59,102.847,50999.6,51445.7,33.78,33149.77
DO1,Sump5,3/19/26 7:00,24.65,7.6,6.27,24.59,102.864,50994.6,51440.6,33.78,33146.47
DO1,Sump5,3/19/26 7:02,24.65,7.63,6.3,24.59,102.83,50974.3,51420.1,33.76,33133.27
DO1,Sump5,3/19/26 7:04,24.65,7.66,6.32,24.58,102.847,50993.4,51442.7,33.78,33145.74
DO1,Sump5,3/19/26 7:06,24.64,7.72,6.37,24.58,102.83,51007.6,51457,33.79,33154.91
DO1,Sump5,3/19/26 7:08,24.64,7.76,6.4,24.58,102.829,50955.7,51407.9,33.75,33121.21
DO1,Sump5,3/19/26 7:10,24.64,7.75,6.4,24.58,102.812,50968.1,51423.7,33.76,33129.25
DO1,Sump5,3/19/26 7:12,24.64,7.74,6.39,24.57,102.812,50983.3,51445.7,33.78,33139.14
DO1,Sump5,3/19/26 7:14,24.64,7.75,6.39,24.57,102.812,50929.8,51394.9,33.74,33104.36
DO1,Sump5,3/19/26 7:16,24.64,7.75,6.39,24.56,102.846,50955.1,51427.1,33.77,33120.82
DO1,Sump5,3/19/26 7:18,24.63,7.72,6.37,24.56,102.794,50978.2,51450.4,33.78,33135.84
DO1,Sump5,3/19/26 7:20,24.63,7.71,6.36,24.56,102.794,50902.2,51377,33.73,33086.46
DO1,Sump5,3/19/26 7:22,24.63,7.72,6.37,24.56,102.794,50934.8,51413.2,33.76,33107.64
DO1,Sump5,3/19/26 7:24,24.63,7.7,6.35,24.56,102.829,50906.2,51381,33.73,33089.02
DO1,Sump5,3/19/26 7:26,24.63,7.7,6.35,24.56,102.829,50965.8,51437.9,33.77,33127.8
DO1,Sump5,3/19/26 7:28,24.63,7.69,6.35,24.57,102.829,50939.9,51408.5,33.75,33110.94
DO1,Sump5,3/19/26 7:30,24.62,7.68,6.34,24.57,102.829,50979.3,51445,33.78,33136.57
DO1,Sump5,3/19/26 7:32,24.63,7.69,6.34,24.57,102.864,50989.5,51455.2,33.79,33143.17
DO1,Sump5,3/19/26 7:34,24.63,7.72,6.37,24.58,102.846,51003.6,51462.9,33.79,33152.34
DO1,Sump5,3/19/26 7:36,24.63,7.71,6.36,24.58,102.864,51009.8,51469.1,33.8,33156.37
DO1,Sump5,3/19/26 7:38,24.64,7.72,6.37,24.58,102.864,50990.6,51449.8,33.78,33143.9
DO1,Sump5,3/19/26 7:40,24.64,7.76,6.4,24.58,102.864,51009.8,51469.1,33.8,33156.37
DO1,Sump5,3/19/26 7:42,24.64,7.78,6.41,24.57,102.846,50984.4,51446.8,33.78,33139.87
DO1,Sump5,3/19/26 7:44,24.64,7.79,6.43,24.57,102.846,50957.4,51422.8,33.76,33122.28
DO1,Sump5,3/19/26 7:46,24.63,7.81,6.44,24.56,102.915,50986.7,51462.2,33.79,33141.33
DO1,Sump5,3/19/26 7:48,24.62,7.83,6.46,24.55,102.846,50939.3,51427.6,33.77,33110.55
DO1,Sump5,3/19/26 7:50,24.61,7.84,6.47,24.54,102.897,50944.4,51445.9,33.78,33113.84
DO1,Sump5,3/19/26 7:52,24.6,7.86,6.48,24.53,102.88,50890.4,51401.3,33.74,33078.77
